Name                                                                                                Stmts   Miss  Cover
/home/gdub/tmp/metrics/2011-10-26/django/contrib/markup/models                                          0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/markup/templatetags/__init__                           0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/markup/templatetags/markup                            46     16    65%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/markup/tests                                          50     16    68%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/messages/__init__                                      3      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/messages/api                                          34      1    97%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/messages/constants                                     6      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/messages/context_processors                            3      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/messages/middleware                                   11      1    91%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/messages/models                                        0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/messages/storage/__init__                             18      6    67%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/messages/storage/base                                 81      5    94%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/messages/storage/cookie                               76      3    96%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/messages/storage/fallback                             29      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/messages/storage/session                              13      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/messages/tests/__init__                                4      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/messages/tests/base                                  201      3    99%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/messages/tests/cookie                                 73      2    97%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/messages/tests/fallback                               97      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/messages/tests/middleware                             10      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/messages/tests/session                                23      1    96%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/messages/utils                                         6      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/redirects/__init__                                     0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/redirects/admin                                        8      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/redirects/models                                      15      1    93%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/sessions/__init__                                      0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/sessions/backends/__init__                             0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/sessions/backends/base                               168     15    91%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/sessions/backends/cache                               38      5    87%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/sessions/backends/cached_db                           25      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/sessions/backends/db                                  52      7    87%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/sessions/backends/file                                87     18    79%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/sessions/backends/signed_cookies                      35      6    83%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/sessions/middleware                                   28      2    93%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/sessions/models                                       23      1    96%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/sessions/tests                                       239      2    99%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/sitemaps/__init__                                     76     17    78%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/sitemaps/management/__init__                           0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/sitemaps/models                                        0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/sitemaps/tests/__init__                                1      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/sitemaps/tests/basic                                  79      1    99%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/sitemaps/views                                        39     10    74%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/sites/__init__                                         0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/sites/admin                                            6      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/sites/management                                      12      1    92%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/sites/managers                                        28      1    96%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/sites/models                                          55      8    85%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/sites/tests                                           37      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/staticfiles/__init__                                   0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/staticfiles/finders                                  158     14    91%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/staticfiles/handlers                                  40     20    50%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/staticfiles/management/__init__                        0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/staticfiles/management/commands/__init__               0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/staticfiles/management/commands/collectstatic        151     37    75%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/staticfiles/management/commands/findstatic            21      2    90%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/staticfiles/models                                     0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/staticfiles/storage                                  126      7    94%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/staticfiles/templatetags/__init__                      0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/staticfiles/templatetags/staticfiles                   5      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/staticfiles/utils                                     37      7    81%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/staticfiles/views                                     19      3    84%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/syndication/__init__                                   0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/syndication/views                                     98     10    90%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/webdesign/__init__                                     0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/webdesign/lorem_ipsum                                 30     11    63%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/webdesign/models                                       0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/webdesign/templatetags/__init__                        0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/webdesign/templatetags/webdesign                      33     10    70%
/home/gdub/tmp/metrics/2011-10-26/django/contrib/webdesign/tests                                       11      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/core/__init__                                                  0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/core/cache/__init__                                           82     12    85%
/home/gdub/tmp/metrics/2011-10-26/django/core/cache/backends/__init__                                   0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/core/cache/backends/base                                      99     12    88%
/home/gdub/tmp/metrics/2011-10-26/django/core/cache/backends/db                                       116      3    97%
/home/gdub/tmp/metrics/2011-10-26/django/core/cache/backends/dummy                                     32      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/core/cache/backends/filebased                                125     16    87%
/home/gdub/tmp/metrics/2011-10-26/django/core/cache/backends/locmem                                   116     12    90%
/home/gdub/tmp/metrics/2011-10-26/django/core/context_processors                                       43      9    79%
/home/gdub/tmp/metrics/2011-10-26/django/core/exceptions                                               48      2    96%
/home/gdub/tmp/metrics/2011-10-26/django/core/files/__init__                                            1      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/core/files/base                                               90     28    69%
/home/gdub/tmp/metrics/2011-10-26/django/core/files/images                                             38      2    95%
/home/gdub/tmp/metrics/2011-10-26/django/core/files/locks                                              40     20    50%
/home/gdub/tmp/metrics/2011-10-26/django/core/files/move                                               47     31    34%
/home/gdub/tmp/metrics/2011-10-26/django/core/files/storage                                           150     13    91%
/home/gdub/tmp/metrics/2011-10-26/django/core/files/temp                                               28     21    25%
/home/gdub/tmp/metrics/2011-10-26/django/core/files/uploadedfile                                       63      7    89%
/home/gdub/tmp/metrics/2011-10-26/django/core/files/uploadhandler                                      89     13    85%
/home/gdub/tmp/metrics/2011-10-26/django/core/files/utils                                              19      1    95%
/home/gdub/tmp/metrics/2011-10-26/django/core/handlers/__init__                                         0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/core/handlers/base                                           151     20    87%
/home/gdub/tmp/metrics/2011-10-26/django/core/handlers/modpython                                      106     52    51%
/home/gdub/tmp/metrics/2011-10-26/django/core/handlers/wsgi                                           142      8    94%
/home/gdub/tmp/metrics/2011-10-26/django/core/mail/__init__                                            38      4    89%
/home/gdub/tmp/metrics/2011-10-26/django/core/mail/backends/__init__                                    0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/core/mail/backends/base                                        9      2    78%
/home/gdub/tmp/metrics/2011-10-26/django/core/mail/backends/console                                    26      4    85%
/home/gdub/tmp/metrics/2011-10-26/django/core/mail/backends/dummy                                       4      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/core/mail/backends/filebased                                  41      8    80%
/home/gdub/tmp/metrics/2011-10-26/django/core/mail/backends/locmem                                     10      1    90%
/home/gdub/tmp/metrics/2011-10-26/django/core/mail/backends/smtp                                       78     22    72%
/home/gdub/tmp/metrics/2011-10-26/django/core/mail/message                                            206     17    92%
/home/gdub/tmp/metrics/2011-10-26/django/core/mail/utils                                                9      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/core/management/__init__                                     186     68    63%
/home/gdub/tmp/metrics/2011-10-26/django/core/management/base                                         166     92    45%
/home/gdub/tmp/metrics/2011-10-26/django/core/management/color                                         28      1    96%
/home/gdub/tmp/metrics/2011-10-26/django/core/management/commands/__init__                              0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/core/management/commands/compilemessages                      42     10    76%
/home/gdub/tmp/metrics/2011-10-26/django/core/management/commands/createcachetable                     36      1    97%
/home/gdub/tmp/metrics/2011-10-26/django/core/management/commands/dumpdata                            124     14    89%
/home/gdub/tmp/metrics/2011-10-26/django/core/management/commands/flush                                43      5    88%
/home/gdub/tmp/metrics/2011-10-26/django/core/management/commands/inspectdb                           113     14    88%
/home/gdub/tmp/metrics/2011-10-26/django/core/management/commands/loaddata                            164     22    87%
/home/gdub/tmp/metrics/2011-10-26/django/core/management/commands/makemessages                        228     41    82%
/home/gdub/tmp/metrics/2011-10-26/django/core/management/commands/runfcgi                              16     10    38%
/home/gdub/tmp/metrics/2011-10-26/django/core/management/commands/runserver                            79     36    54%
/home/gdub/tmp/metrics/2011-10-26/django/core/management/commands/sqlall                               10      1    90%
/home/gdub/tmp/metrics/2011-10-26/django/core/management/commands/syncdb                              100     18    82%
/home/gdub/tmp/metrics/2011-10-26/django/core/management/commands/test                                 31     11    65%
/home/gdub/tmp/metrics/2011-10-26/django/core/management/sql                                          107     66    38%
/home/gdub/tmp/metrics/2011-10-26/django/core/management/validation                                   211     15    93%
/home/gdub/tmp/metrics/2011-10-26/django/core/paginator                                               103      6    94%
/home/gdub/tmp/metrics/2011-10-26/django/core/serializers/__init__                                     58      5    91%
/home/gdub/tmp/metrics/2011-10-26/django/core/serializers/base                                         73      9    88%
/home/gdub/tmp/metrics/2011-10-26/django/core/serializers/json                                         36      1    97%
/home/gdub/tmp/metrics/2011-10-26/django/core/serializers/python                                       79      3    96%
/home/gdub/tmp/metrics/2011-10-26/django/core/serializers/pyyaml                                       26      1    96%
/home/gdub/tmp/metrics/2011-10-26/django/core/serializers/xml_serializer                              152      7    95%
/home/gdub/tmp/metrics/2011-10-26/django/core/servers/__init__                                          0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/core/servers/basehttp                                        142     74    48%
/home/gdub/tmp/metrics/2011-10-26/django/core/servers/fastcgi                                          77     67    13%
/home/gdub/tmp/metrics/2011-10-26/django/core/signals                                                   4      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/core/signing                                                  92     10    89%
/home/gdub/tmp/metrics/2011-10-26/django/core/urlresolvers                                            330      4    99%
/home/gdub/tmp/metrics/2011-10-26/django/core/validators                                              157      7    96%
/home/gdub/tmp/metrics/2011-10-26/django/core/wsgi                                                      3      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/core/xheaders                                                  5      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/db/__init__                                                   27      3    89%
/home/gdub/tmp/metrics/2011-10-26/django/db/backends/__init__                                         399     62    84%
/home/gdub/tmp/metrics/2011-10-26/django/db/backends/creation                                         210     89    58%
/home/gdub/tmp/metrics/2011-10-26/django/db/backends/postgresql_psycopg2/__init__                       0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/db/backends/postgresql_psycopg2/version                       14      1    93%
/home/gdub/tmp/metrics/2011-10-26/django/db/backends/signals                                            2      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/db/backends/sqlite3/__init__                                   0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/db/backends/sqlite3/base                                     190     17    91%
/home/gdub/tmp/metrics/2011-10-26/django/db/backends/sqlite3/client                                    10      4    60%
/home/gdub/tmp/metrics/2011-10-26/django/db/backends/sqlite3/creation                                  36     17    53%
/home/gdub/tmp/metrics/2011-10-26/django/db/backends/sqlite3/introspection                             90      2    98%
/home/gdub/tmp/metrics/2011-10-26/django/db/backends/util                                              82     12    85%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/__init__                                            23      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/aggregates                                          25      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/base                                               501      8    98%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/deletion                                           144      2    99%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/expressions                                         80      3    96%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/fields/__init__                                    781     46    94%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/fields/files                                       203      7    97%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/fields/proxy                                         6      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/fields/related                                     701     32    95%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/fields/subclassing                                  21      2    90%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/loading                                            119     10    92%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/manager                                            139      7    95%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/options                                            311     11    96%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/query                                              900     45    95%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/query_utils                                         78      1    99%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/related                                             41      9    78%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/signals                                             10      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/sql/__init__                                         6      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/sql/aggregates                                      61      4    93%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/sql/compiler                                       630     56    91%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/sql/constants                                       15      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/sql/datastructures                                  25      5    80%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/sql/expressions                                     61      2    97%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/sql/query                                         1026     36    96%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/sql/subqueries                                     105      4    96%
/home/gdub/tmp/metrics/2011-10-26/django/db/models/sql/where                                          197     33    83%
/home/gdub/tmp/metrics/2011-10-26/django/db/transaction                                               131     20    85%
/home/gdub/tmp/metrics/2011-10-26/django/db/utils                                                     112     28    75%
/home/gdub/tmp/metrics/2011-10-26/django/dispatch/__init__                                              1      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/dispatch/dispatcher                                          101      7    93%
/home/gdub/tmp/metrics/2011-10-26/django/dispatch/saferef                                              80     19    76%
/home/gdub/tmp/metrics/2011-10-26/django/forms/__init__                                                 6      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/forms/extras/__init__                                          2      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/forms/extras/widgets                                         105      5    95%
/home/gdub/tmp/metrics/2011-10-26/django/forms/fields                                                 571     17    97%
/home/gdub/tmp/metrics/2011-10-26/django/forms/forms                                                  273      2    99%
/home/gdub/tmp/metrics/2011-10-26/django/forms/formsets                                               216      2    99%
/home/gdub/tmp/metrics/2011-10-26/django/forms/models                                                 578     10    98%
/home/gdub/tmp/metrics/2011-10-26/django/forms/util                                                    25      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/forms/widgets                                                540     11    98%
/home/gdub/tmp/metrics/2011-10-26/django/http/__init__                                                463     59    87%
/home/gdub/tmp/metrics/2011-10-26/django/http/multipartparser                                         337     36    89%
/home/gdub/tmp/metrics/2011-10-26/django/http/utils                                                    38     19    50%
/home/gdub/tmp/metrics/2011-10-26/django/middleware/__init__                                            0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/middleware/cache                                              91      9    90%
/home/gdub/tmp/metrics/2011-10-26/django/middleware/clickjacking                                       11      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/middleware/common                                             79     20    75%
/home/gdub/tmp/metrics/2011-10-26/django/middleware/csrf                                               83      4    95%
/home/gdub/tmp/metrics/2011-10-26/django/middleware/doc                                                 9      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/middleware/http                                               19      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/middleware/locale                                             23      1    96%
/home/gdub/tmp/metrics/2011-10-26/django/shortcuts/__init__                                            52      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/template/__init__                                              6      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/template/base                                                753     44    94%
/home/gdub/tmp/metrics/2011-10-26/django/template/context                                             110     11    90%
/home/gdub/tmp/metrics/2011-10-26/django/template/debug                                                76      3    96%
/home/gdub/tmp/metrics/2011-10-26/django/template/defaultfilters                                      547     33    94%
/home/gdub/tmp/metrics/2011-10-26/django/template/defaulttags                                         596     52    91%
/home/gdub/tmp/metrics/2011-10-26/django/template/loader                                              104     14    87%
/home/gdub/tmp/metrics/2011-10-26/django/template/loader_tags                                         182     13    93%
/home/gdub/tmp/metrics/2011-10-26/django/template/loaders/__init__                                      0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/template/loaders/app_directories                              42      2    95%
/home/gdub/tmp/metrics/2011-10-26/django/template/loaders/cached                                       37      3    92%
/home/gdub/tmp/metrics/2011-10-26/django/template/loaders/eggs                                         19      2    89%
/home/gdub/tmp/metrics/2011-10-26/django/template/loaders/filesystem                                   32      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/template/response                                             72      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/template/smartif                                             104      4    96%
/home/gdub/tmp/metrics/2011-10-26/django/templatetags/__init__                                          0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/templatetags/cache                                            35      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/templatetags/future                                           36      3    92%
/home/gdub/tmp/metrics/2011-10-26/django/templatetags/i18n                                            233     23    90%
/home/gdub/tmp/metrics/2011-10-26/django/templatetags/l10n                                             36      2    94%
/home/gdub/tmp/metrics/2011-10-26/django/templatetags/static                                           39      5    87%
/home/gdub/tmp/metrics/2011-10-26/django/test/__init__                                                  3      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/test/_doctest                                                896    454    49%
/home/gdub/tmp/metrics/2011-10-26/django/test/client                                                  256      5    98%
/home/gdub/tmp/metrics/2011-10-26/django/test/signals                                                   3      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/test/simple                                                  201     48    76%
/home/gdub/tmp/metrics/2011-10-26/django/test/testcases                                               363     34    91%
/home/gdub/tmp/metrics/2011-10-26/django/test/utils                                                   120      5    96%
/home/gdub/tmp/metrics/2011-10-26/django/utils/__init__                                                 0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/utils/_os                                                     27      8    70%
/home/gdub/tmp/metrics/2011-10-26/django/utils/autoreload                                              91     74    19%
/home/gdub/tmp/metrics/2011-10-26/django/utils/baseconv                                                48      1    98%
/home/gdub/tmp/metrics/2011-10-26/django/utils/cache                                                  120      9    93%
/home/gdub/tmp/metrics/2011-10-26/django/utils/checksums                                               11      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/utils/crypto                                                  15      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/utils/datastructures                                         289     30    90%
/home/gdub/tmp/metrics/2011-10-26/django/utils/dateformat                                             166     17    90%
/home/gdub/tmp/metrics/2011-10-26/django/utils/dates                                                    9      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/utils/datetime_safe                                           56      3    95%
/home/gdub/tmp/metrics/2011-10-26/django/utils/decorators                                              59      4    93%
/home/gdub/tmp/metrics/2011-10-26/django/utils/encoding                                                75     14    81%
/home/gdub/tmp/metrics/2011-10-26/django/utils/feedgenerator                                          212     17    92%
/home/gdub/tmp/metrics/2011-10-26/django/utils/formats                                                108      3    97%
/home/gdub/tmp/metrics/2011-10-26/django/utils/functional                                             165     10    94%
/home/gdub/tmp/metrics/2011-10-26/django/utils/html                                                   106      4    96%
/home/gdub/tmp/metrics/2011-10-26/django/utils/http                                                   102      5    95%
/home/gdub/tmp/metrics/2011-10-26/django/utils/importlib                                               23      6    74%
/home/gdub/tmp/metrics/2011-10-26/django/utils/ipv6                                                   107      4    96%
/home/gdub/tmp/metrics/2011-10-26/django/utils/itercompat                                              24     10    58%
/home/gdub/tmp/metrics/2011-10-26/django/utils/jslex                                                   65      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/utils/log                                                     52      6    88%
/home/gdub/tmp/metrics/2011-10-26/django/utils/module_loading                                          48     11    77%
/home/gdub/tmp/metrics/2011-10-26/django/utils/numberformat                                            28      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/utils/regex_helper                                           180      8    96%
/home/gdub/tmp/metrics/2011-10-26/django/utils/safestring                                              53      6    89%
/home/gdub/tmp/metrics/2011-10-26/django/utils/simplejson/__init__                                     54     44    19%
/home/gdub/tmp/metrics/2011-10-26/django/utils/synch                                                   56     16    71%
/home/gdub/tmp/metrics/2011-10-26/django/utils/termcolors                                              56      3    95%
/home/gdub/tmp/metrics/2011-10-26/django/utils/text                                                   210     31    85%
/home/gdub/tmp/metrics/2011-10-26/django/utils/timesince                                               34      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/utils/translation/__init__                                    90      7    92%
/home/gdub/tmp/metrics/2011-10-26/django/utils/translation/trans_real                                 362     43    88%
/home/gdub/tmp/metrics/2011-10-26/django/utils/tree                                                    62      5    92%
/home/gdub/tmp/metrics/2011-10-26/django/utils/tzinfo                                                  47      3    94%
/home/gdub/tmp/metrics/2011-10-26/django/utils/unittest/__init__                                       23     17    26%
/home/gdub/tmp/metrics/2011-10-26/django/utils/version                                                 21      8    62%
/home/gdub/tmp/metrics/2011-10-26/django/utils/xmlutils                                                 8      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/views/__init__                                                 0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/views/csrf                                                     9      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/views/debug                                                  265     43    84%
/home/gdub/tmp/metrics/2011-10-26/django/views/decorators/__init__                                      0      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/views/decorators/cache                                        40      6    85%
/home/gdub/tmp/metrics/2011-10-26/django/views/decorators/clickjacking                                 22      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/views/decorators/csrf                                         34      5    85%
/home/gdub/tmp/metrics/2011-10-26/django/views/decorators/debug                                        19      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/views/decorators/http                                         72      3    96%
/home/gdub/tmp/metrics/2011-10-26/django/views/decorators/vary                                         17      6    65%
/home/gdub/tmp/metrics/2011-10-26/django/views/defaults                                                21      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/views/generic/__init__                                         7      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/views/generic/base                                            83      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/views/generic/create_update                                  103     10    90%
/home/gdub/tmp/metrics/2011-10-26/django/views/generic/date_based                                     186     95    49%
/home/gdub/tmp/metrics/2011-10-26/django/views/generic/dates                                          259     11    96%
/home/gdub/tmp/metrics/2011-10-26/django/views/generic/detail                                          71      0   100%
/home/gdub/tmp/metrics/2011-10-26/django/views/generic/edit                                           112      6    95%
/home/gdub/tmp/metrics/2011-10-26/django/views/generic/list                                            80      1    99%
/home/gdub/tmp/metrics/2011-10-26/django/views/generic/list_detail                                     63     14    78%
/home/gdub/tmp/metrics/2011-10-26/django/views/generic/simple                                          25      9    64%
/home/gdub/tmp/metrics/2011-10-26/django/views/i18n                                                   132     11    92%
/home/gdub/tmp/metrics/2011-10-26/django/views/static                                                  72     21    71%
-----------------------------------------------------------------------------------------------------------------------
TOTAL                                                                                               40561   4479    89%
